STATION	X_TWD97	Y_TWD97	monthly	time	DIFFDISP	Layer_1	Layer_2	Layer_3	Layer_4	Layer_All
ZHENGMIN	2622974.25	189571.0837	27	18/7/01	-4.657669693	3	2	1	0	6
ZHENNAN	2621720.322	202939.0328	27	18/7/01	-5.239566947	1	1	0	1	3
ZHUTANG	2639635.482	191944.0748	27	18/7/01	-5.679480675	1	-1	1	-1	0
ANHE	2602035.471	179539.2046	28	18/8/01	0.489829004	4	1	0	-1	4
BEICHEN	2608228.949	178859.9588	28	18/8/01	-0.459956108	-1	4	2	0	5
CANLIN	2608157.277	173088.151	28	18/8/01	2.649896967	0	3	3	2	8
DONGGUANG	2616755.314	175783.145	28	18/8/01	-0.470103884	8	2	-1	1	10
DONGSHI	2595468.323	163523.1866	28	18/8/01	-0.221678828	2	1	2	1	6
ERLUN	2629865.287	190429.1488	28	18/8/01	-1.560494306	0	0	-1	0	-1
FENGAN	2631894.183	171859.1845	28	18/8/01	-5.042255613	1	-3	1	-1	-2
FENGRONG	2632016.259	179785.1755	28	18/8/01	-0.864053479	1	0	-1	1	1
GUANGFU	2626508.298	189084.0983	28	18/8/01	-2.330733303	-1	0	3	-3	-1
HAIFENG	2629140.251	171150.1455	28	18/8/01	-2.685038922	-2	-2	-1		-5
HONGLUN	2620454.902	183487.9758	28	18/8/01	-2.093502825	0	-1	-1	0	-2
HUNAN	2649583.283	197073.457	28	18/8/01	-2.629428248	-2	-2	-2	1	-5
HUWEI	2623606.307	192041.0685	28	18/8/01	-3.302574947	1	0	-4	2	-1
JIANYANG	2614756.247	163506.2183	28	18/8/01	-0.520401634	-1	-1	0		-2
JIAXING	2616146.286	194875.0779	28	18/8/01	-3.205712924	0	-3	0	0	-3
KECUO	2613831.288	182075.1868	28	18/8/01	-0.027049613	-2	4	-2	0	0
LONGYAN	2624184.907	179646.0845	28	18/8/01	0.968119822	0	1	-1	0	0
LUNFENG_XIN	2624237.886	169449.4526	28	18/8/01	-0.182224641	-1	-3	0	1	-3
NEILIAO	2611723.343	184142.1816	28	18/8/01	4.455476427	0	-2	-2	0	-4
QIAOYI	2637964.787	196150.7076	28	18/8/01	-2.997172348	-1	-1	-1	1	-2
TANQIFENXIAO	2599940.938	176526.1885	28	18/8/01	-2.884685024	-3	6	0	2	5
TUKU	2620611.258	187772.1347	28	18/8/01	3.277968407	0	0	-1	0	-1
XIGANG	2639733.171	177634.1274	28	18/8/01	-2.500698271	-1	-1	1	-2	-3
XINGHUA	2643201.139	188364.0829	28	18/8/01	-3.735394167	-1	1	-2	1	-1
XINJIE	2644119.881	179743.0076	28	18/8/01	-2.128374171	0	0	0	-1	-1
XINPI	2598087.955	181888.9008	28	18/8/01	-5.150381495	2	0	1	-1	2
XINSHENG	2648279.218	188342.1606	28	18/8/01	1.440646255	-1	0	-1	0	-2
XINXING	2626356.247	170721.1697	28	18/8/01	1.306909664	-1	-1	-2	0	-4
XIUTAN	2617397.242	183652.1189	28	18/8/01	-2.369005917	-5	-3	1	0	-7
XIZHOU	2638501.072	199069.9724	28	18/8/01	1.878637172	1	0	1	-1	1
YIWU	2604974.341	167842.2267	28	18/8/01	-1.474481095	0	4	1	1	6
YUANCHANG	2616803.264	179485.1921	28	18/8/01	-1.361800505	-1	-5	1	0	-5
ZHENGMIN	2622974.25	189571.0837	28	18/8/01	-2.182685666	-2	0	-1	0	-3
ZHENNAN	2621720.322	202939.0328	28	18/8/01	-5.837025125	0	1	0	0	1
ZHUTANG	2639635.482	191944.0748	28	18/8/01	-6.718885598	-1	0	-1	0	-2
ANHE	2602035.471	179539.2046	29	18/9/01	0.059625416	1	5	1	1	8
BEICHEN	2608228.949	178859.9588	29	18/9/01	1.191791222	2	7	0	0	9
CANLIN	2608157.277	173088.151	29	18/9/01	1.055268387	3	7	3	2	15
DONGGUANG	2616755.314	175783.145	29	18/9/01	-0.489908188	2	3	1	0	6
DONGSHI	2595468.323	163523.1866	29	18/9/01	0.023759453	0	8	2	-1	9
ERLUN	2629865.287	190429.1488	29	18/9/01	-2.959199035	0	1	0	1	2
FENGAN	2631894.183	171859.1845	29	18/9/01	-4.960317426	0	6	2	0	8
FENGRONG	2632016.259	179785.1755	29	18/9/01	-1.561345902	3	2	1	0	6
GUANGFU	2626508.298	189084.0983	29	18/9/01	-3.758852519	0	2	-2	1	1
HAIFENG	2629140.251	171150.1455	29	18/9/01	-2.778502479	2	5	1		8
HONGLUN	2620454.902	183487.9758	29	18/9/01	-2.573639516	-2	4	0	2	4
HUNAN	2649583.283	197073.457	29	18/9/01	-1.971503215	3	1	-3	0	1
HUWEI	2623606.307	192041.0685	29	18/9/01	-1.997188459	1	2	3	-3	3
JIANYANG	2614756.247	163506.2183	29	18/9/01	-4.665896806	2	8	0		10
JIAXING	2616146.286	194875.0779	29	18/9/01	-2.08593076	2	5	1	0	8
KECUO	2613831.288	182075.1868	29	18/9/01	-3.680114295	3	4	1	-1	7
LONGYAN	2624184.907	179646.0845	29	18/9/01	-0.812666549	1	3	1	-1	4
LUNFENG_XIN	2624237.886	169449.4526	29	18/9/01	1.901256053	2	12	1	0	15
NANGUANG	2612049.839	170402.55	29	18/9/01	-0.469003013	8	6	1	0	15
NEILIAO	2611723.343	184142.1816	29	18/9/01	0.919671219	1	11	2	-2	12
QIAOYI	2637964.787	196150.7076	29	18/9/01	-1.020325856	1	2	0	-1	2
TANQIFENXIAO	2599940.938	176526.1885	29	18/9/01	-3.068980273	10	3	1	-1	13
TUKU	2620611.258	187772.1347	29	18/9/01	2.648231479	3	3	-1	0	5
XIGANG	2639733.171	177634.1274	29	18/9/01	-3.14637357	0	2	1	0	3
XINGHUA	2643201.139	188364.0829	29	18/9/01	-4.381584199	-2	2	3	-1	2
XINJIE	2644119.881	179743.0076	29	18/9/01	-0.015618419	0	1	0	1	2
XINPI	2598087.955	181888.9008	29	18/9/01	-4.832833228	3	4	-1	1	7
XINSHENG	2648279.218	188342.1606	29	18/9/01	0.435769725	1	0	0	0	1
XINXING	2626356.247	170721.1697	29	18/9/01	2.245354916	2	7	5	0	14
XIUTAN	2617397.242	183652.1189	29	18/9/01	-1.436279727	9	6	1	-3	13
XIZHOU	2638501.072	199069.9724	29	18/9/01	-1.586987318	0	1	-1	1	1
YIWU	2604974.341	167842.2267	29	18/9/01	-5.755301608	0	9	4	0	13
YUANCHANG	2616803.264	179485.1921	29	18/9/01	-2.061853847	5	6	2	-1	12
ZHENGMIN	2622974.25	189571.0837	29	18/9/01	-0.136543497	5	0	1	0	6
ZHENNAN	2621720.322	202939.0328	29	18/9/01	-2.597227279	0	3	2	-1	4
ZHUTANG	2639635.482	191944.0748	29	18/9/01	-4.161646734	0	0	0	0	0
ANHE	2602035.471	179539.2046	30	18/10/01	-0.585394776	0	0	1	-1	0
BEICHEN	2608228.949	178859.9588	30	18/10/01	1.22938859	-2	-7	2	0	-7
CANLIN	2608157.277	173088.151	30	18/10/01	-1.444811226	0	-1	0	-2	-3
DONGGUANG	2616755.314	175783.145	30	18/10/01	-0.886270553	-5	-5	0	-1	-11
DONGSHI	2595468.323	163523.1866	30	18/10/01	-0.907407825	0	-2	1	1	0
ERLUN	2629865.287	190429.1488	30	18/10/01	-5.200168821	-1	-3	-2	3	-3
FENGAN	2631894.183	171859.1845	30	18/10/01	-4.987664526	-1	-3	-2	0	-6
FENGRONG	2632016.259	179785.1755	30	18/10/01	-2.507493149	-2	-3	-2	1	-6
GUANGFU	2626508.298	189084.0983	30	18/10/01	-5.301342591	1	-4	-1	1	-3
HAIFENG	2629140.251	171150.1455	30	18/10/01	-2.651578682	0	-5	0		-5
HONGLUN	2620454.902	183487.9758	30	18/10/01	-3.243030073	2	-5	-1	-1	-5
HUNAN	2649583.283	197073.457	30	18/10/01	-2.977424436	-3	-2	0	3	-2
HUWEI	2623606.307	192041.0685	30	18/10/01	-1.744715898	-1	-4	-1	3	-3
JIANYANG	2614756.247	163506.2183	30	18/10/01	-8.622838635	-1	-5	0		-6
JIAXING	2616146.286	194875.0779	30	18/10/01	-2.720519671	-1	-1	-1	0	-3
KECUO	2613831.288	182075.1868	30	18/10/01	-7.340171344	0	-8	1	-1	-8
LONGYAN	2624184.907	179646.0845	30	18/10/01	-3.404035708	-1	-3	-2	0	-6
LUNFENG_XIN	2624237.886	169449.4526	30	18/10/01	1.97781757	-3	-10	0	-1	-14
NANGUANG	2612049.839	170402.55	30	18/10/01	-1.708586035	-9	-2	1	1	-9
NEILIAO	2611723.343	184142.1816	30	18/10/01	-1.281920491	-1	-12	-3	2	-14
QIAOYI	2637964.787	196150.7076	30	18/10/01	-0.37519705	0	-1	-1	0	-2
TANQIFENXIAO	2599940.938	176526.1885	30	18/10/01	-3.433635083	-5	-1	0	1	-5
TUKU	2620611.258	187772.1347	30	18/10/01	1.35273843	-2	-7	0	-2	-11
XIGANG	2639733.171	177634.1274	30	18/10/01	-4.599679249	0	-1	-1	0	-2
XINGHUA	2643201.139	188364.0829	30	18/10/01	-5.471208797	-2	-4	0	0	-6
XINJIE	2644119.881	179743.0076	30	18/10/01	0.495880178	0	-1	-1	-1	-3
XINPI	2598087.955	181888.9008	30	18/10/01	-4.510593978	-4	-3	0	0	-7
XINSHENG	2648279.218	188342.1606	30	18/10/01	-1.727433047	-3	-4	-1	-1	-9
XINXING	2626356.247	170721.1697	30	18/10/01	-0.736247815	-2	-7	-3	0	-12
XIUTAN	2617397.242	183652.1189	30	18/10/01	-1.878749476	-10	-7	-3	4	-16
XIZHOU	2638501.072	199069.9724	30	18/10/01	-3.135479838	0	-2	1	-1	-2
YIWU	2604974.341	167842.2267	30	18/10/01	-8.610367197	-2	-1	-1	1	-3
YUANCHANG	2616803.264	179485.1921	30	18/10/01	-1.051940818	-7	-4	1	-3	-13
ZHENGMIN	2622974.25	189571.0837	30	18/10/01	-0.179199283	-3	-3	-1	1	-6
ZHENNAN	2621720.322	202939.0328	30	18/10/01	0.702537347	-1	1	-3	1	-2
ZHUTANG	2639635.482	191944.0748	30	18/10/01	-0.820050415	-1	-1	0	-1	-3
ANHE	2602035.471	179539.2046	31	18/11/01	-1.042756625	3	0	-4	-1	-2
BEICHEN	2608228.949	178859.9588	31	18/11/01	-0.709249966	-1	2	0	0	1
CANLIN	2608157.277	173088.151	31	18/11/01	-3.322634234	0	2	-1	0	1
DONGGUANG	2616755.314	175783.145	31	18/11/01	-1.697643487	0	1	-1	0	0
DONGSHI	2595468.323	163523.1866	31	18/11/01	-1.981630279	0	0	-1	0	-1
ERLUN	2629865.287	190429.1488	31	18/11/01	-6.88768466	1	1	2	-2	2
FENGAN	2631894.183	171859.1845	31	18/11/01	-4.858328532	0	1	0	0	1
FENGRONG	2632016.259	179785.1755	31	18/11/01	-3.314482512	0	1	-1	0	0
GUANGFU	2626508.298	189084.0983	31	18/11/01	-5.34447976	-1	0	2	-2	-1
HAIFENG	2629140.251	171150.1455	31	18/11/01	-2.732016604	-1	2	-1		0
HONGLUN	2620454.902	183487.9758	31	18/11/01	-3.413248661	1	0	0	0	1
HUNAN	2649583.283	197073.457	31	18/11/01	-4.108715544	0	0	0	-1	-1
HUWEI	2623606.307	192041.0685	31	18/11/01	-2.606941771	1	1	-1	-1	0
JIANYANG	2614756.247	163506.2183	31	18/11/01	-8.737333442	0	-2	0		-2
JIAXING	2616146.286	194875.0779	31	18/11/01	-3.36473054	0	0	0	0	0
KECUO	2613831.288	182075.1868	31	18/11/01	-7.870435044	-1	3	-2	0	0
LONGYAN	2624184.907	179646.0845	31	18/11/01	-4.791891997	0	-2	0	-1	-3
LUNFENG_XIN	2624237.886	169449.4526	31	18/11/01	0.797619066	1	-2	0	-3	-4
NANGUANG	2612049.839	170402.55	31	18/11/01	-3.486336358	0	-1	-2	1	-2
NEILIAO	2611723.343	184142.1816	31	18/11/01	-0.997499688	-1	0	-1	0	-2
QIAOYI	2637964.787	196150.7076	31	18/11/01	-1.146254258	-1	0	-1	0	-2
TANQIFENXIAO	2599940.938	176526.1885	31	18/11/01	-4.454779951	-2	2	0	1	1
TUKU	2620611.258	187772.1347	31	18/11/01	0.025534672	-2	2	-1	1	0
XIGANG	2639733.171	177634.1274	31	18/11/01	-5.156171687	-2	0	0	-1	-3
XINGHUA	2643201.139	188364.0829	31	18/11/01	-5.49445985	2	2	-2	-1	1
XINJIE	2644119.881	179743.0076	31	18/11/01	-0.732488872	0	0	0	-1	-1
XINPI	2598087.955	181888.9008	31	18/11/01	-4.505142167	3	3	1	1	8
XINSHENG	2648279.218	188342.1606	31	18/11/01	-3.57987215	1	2	-1	-1	1
XINXING	2626356.247	170721.1697	31	18/11/01	-4.446404474	0	0	0	0	0
XIUTAN	2617397.242	183652.1189	31	18/11/01	-2.984280846	3	0	-2	1	2
XIZHOU	2638501.072	199069.9724	31	18/11/01	-2.921264747	-1	1	-1	1	0
YIWU	2604974.341	167842.2267	31	18/11/01	-7.644802863	1	-2	0	-1	-2
YUANCHANG	2616803.264	179485.1921	31	18/11/01	-0.914227089	-3	1	-5	5	-2
ZHENGMIN	2622974.25	189571.0837	31	18/11/01	-1.588102034	0	1	0	-2	-1
ZHENNAN	2621720.322	202939.0328	31	18/11/01	1.355457323	-1	-1	3	0	1
ZHUTANG	2639635.482	191944.0748	31	18/11/01	0.27665233	1	1	-2	1	1
ANHE	2602035.471	179539.2046	32	18/12/01	-1.087936482	-3	3	3	2	5
ANNAN	2626430.829	173539.7929	32	18/12/01	-2.496286773	1	2	-0.25	0	2.75
BEICHEN	2608228.949	178859.9588	32	18/12/01	-2.606968323	-1	4	-1	1	3
CANLIN	2608157.277	173088.151	32	18/12/01	-2.750572295	-1	1	1	0	1
DONGGUANG	2616755.314	175783.145	32	18/12/01	-2.084558514	1	2	-2	0	1
DONGSHI	2595468.323	163523.1866	32	18/12/01	-2.227479132	0	0	1	-1	0
ERLUN	2629865.287	190429.1488	32	18/12/01	-6.285688956	0	2	-1	0	1
FENGAN	2631894.183	171859.1845	32	18/12/01	-3.525569402	-1	0	1	0	0
FENGRONG	2632016.259	179785.1755	32	18/12/01	-3.077457511	0	2	0	-1	1
GUANGFU	2626508.298	189084.0983	32	18/12/01	-3.302697481	1	1	0	1	3
HAIFENG	2629140.251	171150.1455	32	18/12/01	-2.314009206	0	1	1		2
HONGLUN	2620454.902	183487.9758	32	18/12/01	-2.280978306	0	3	0	0	3
HUNAN	2649583.283	197073.457	32	18/12/01	-3.513100527	1	2	-1	0	2
HUWEI	2623606.307	192041.0685	32	18/12/01	-3.444544026	0	1	0	1	2
JIANYANG	2614756.247	163506.2183	32	18/12/01	-4.692753156	0	1	0		1
JIAXING	2616146.286	194875.0779	32	18/12/01	-3.098555521	1	3	0	0	4
KECUO	2613831.288	182075.1868	32	18/12/01	-4.997043476	0	2	2	-2	2
LONGYAN	2624184.907	179646.0845	32	18/12/01	-3.799751107	1	1	0	0	2
LUNFENG_XIN	2624237.886	169449.4526	32	18/12/01	-0.612653574	0	3	-1	0	2
NANGUANG	2612049.839	170402.55	32	18/12/01	-3.385799881	0	2	1	-3	0
NEILIAO	2611723.343	184142.1816	32	18/12/01	0.396012887	2	5	1	-1	7
QIAOYI	2637964.787	196150.7076	32	18/12/01	-1.85721251	0	-1	0	2	1
TANQIFENXIAO	2599940.938	176526.1885	32	18/12/01	-3.839382283	0	1	0	0	1
TUKU	2620611.258	187772.1347	32	18/12/01	-0.846359689	2	2	1	2	7
XIGANG	2639733.171	177634.1274	32	18/12/01	-3.445084891	1	1	1	0	3
XINGHUA	2643201.139	188364.0829	32	18/12/01	-3.531308918	2	0	-3	-3	-4
XINJIE	2644119.881	179743.0076	32	18/12/01	-2.070333143	1	0	0	2	3
XINPI	2598087.955	181888.9008	32	18/12/01	-4.112704385	0	1	2	-1	2
XINSHENG	2648279.218	188342.1606	32	18/12/01	-3.359650586	1	1	0	0	2
XINXING	2626356.247	170721.1697	32	18/12/01	-5.062890285	1	2	-1	0	2
XIUTAN	2617397.242	183652.1189	32	18/12/01	-2.810698735	2	5	1	-3	5
XIZHOU	2638501.072	199069.9724	32	18/12/01	-2.030093704	0	1	-1	-1	-1
YIWU	2604974.341	167842.2267	32	18/12/01	-3.639052685	0	1	2	-2	1
YUANCHANG	2616803.264	179485.1921	32	18/12/01	-2.83234236	3	3	-2	0	4
ZHENGMIN	2622974.25	189571.0837	32	18/12/01	-2.666584511	0	1	1	0	2
ZHENNAN	2621720.322	202939.0328	32	18/12/01	-0.552865919	2	1	-1	1	3
ZHUTANG	2639635.482	191944.0748	32	18/12/01	-0.901041681	1	-1	0	0	0
ANHE	2602035.471	179539.2046	33	19/1/01	-0.628070692	0	-1	2	-1	0
ANNAN	2626430.829	173539.7929	33	19/1/01	-3.136161637	0.5	0.5	-0.5	0.5	1
BEICHEN	2608228.949	178859.9588	33	19/1/01	-2.96568866	2	0	0	0	2
CANLIN	2608157.277	173088.151	33	19/1/01	-0.585059395	-2	-1	1	0	-2
DONGGUANG	2616755.314	175783.145	33	19/1/01	-1.773748974	-4	-2	0	1	-5
DONGSHI	2595468.323	163523.1866	33	19/1/01	-1.487676236	0	-1	0	-1	-2
ERLUN	2629865.287	190429.1488	33	19/1/01	-4.743883569	-1	0	0	0	-1
FENGAN	2631894.183	171859.1845	33	19/1/01	-2.250363676	2	0	-1	0	1
FENGRONG	2632016.259	179785.1755	33	19/1/01	-2.177549906	-1	-2	1	1	-1
GUANGFU	2626508.298	189084.0983	33	19/1/01	-1.486839862	0	1	3	-2	2
HAIFENG	2629140.251	171150.1455	33	19/1/01	-1.864755188	0	1	0		1
HONGLUN	2620454.902	183487.9758	33	19/1/01	-1.026825044	1	-1	1	-1	0
HUNAN	2649583.283	197073.457	33	19/1/01	-1.400305084	1	0	-2	1	0
HUWEI	2623606.307	192041.0685	33	19/1/01	-3.281949308	0	1	0	0	1
JIANYANG	2614756.247	163506.2183	33	19/1/01	-1.313990532	-2	1	0		-1
JIAXING	2616146.286	194875.0779	33	19/1/01	-1.537739478	0	2	1	0	3
KECUO	2613831.288	182075.1868	33	19/1/01	-2.281404384	-2	-3	-2	2	-5
LONGYAN	2624184.907	179646.0845	33	19/1/01	-1.840325343	0	2	-1	0	1
LUNFENG_XIN	2624237.886	169449.4526	33	19/1/01	-1.58189012	1	1	-1	2	3
NANGUANG	2612049.839	170402.55	33	19/1/01	-2.333734775	-1	0	-1	1	-1
NEILIAO	2611723.343	184142.1816	33	19/1/01	0.006592102	-4	-2	2	4	0
QIAOYI	2637964.787	196150.7076	33	19/1/01	-1.225099951	1	1	-2	1	1
TANQIFENXIAO	2599940.938	176526.1885	33	19/1/01	-2.777238458	-1	2	1	-1	1
TUKU	2620611.258	187772.1347	33	19/1/01	-2.070133807	-1	0	0	-1	-2
XIGANG	2639733.171	177634.1274	33	19/1/01	-1.095371544	-1	2	-1	1	1
XINGHUA	2643201.139	188364.0829	33	19/1/01	-1.57509137	-2	3	0	3	4
XINJIE	2644119.881	179743.0076	33	19/1/01	-2.277600218	-1	2	0	-1	0
XINPI	2598087.955	181888.9008	33	19/1/01	-3.412920437	-1	2	-1	0	0
XINSHENG	2648279.218	188342.1606	33	19/1/01	-1.595910976	0	0	0	0	0
XINXING	2626356.247	170721.1697	33	19/1/01	-2.687760353	1	1	1	0	3
XIUTAN	2617397.242	183652.1189	33	19/1/01	-1.41732094	-5	-4	2	-2	-9
XIZHOU	2638501.072	199069.9724	33	19/1/01	-1.932979523	1	-1	0	1	1
YIWU	2604974.341	167842.2267	33	19/1/01	-1.404056806	0	0	-1	1	0
YUANCHANG	2616803.264	179485.1921	33	19/1/01	-5.383999663	-6	-4	-4	1	-13
ZHENGMIN	2622974.25	189571.0837	33	19/1/01	-2.42873437	2	0	1	2	5
ZHENNAN	2621720.322	202939.0328	33	19/1/01	-1.870206278	-1	-2	-1	0	-4
ZHUTANG	2639635.482	191944.0748	33	19/1/01	-2.607736332	-1	1	2	-1	1
ANHE	2602035.471	179539.2046	34	19/2/01	0.21299109	-3	-7	-3	1	-12
ANNAN	2626430.829	173539.7929	34	19/2/01	-2.69481744	-4	-4	1	-1	-8
BEICHEN	2608228.949	178859.9588	34	19/2/01	-1.154189026	-2	-13	-2	-2	-19
CANLIN	2608157.277	173088.151	34	19/2/01	1.526098775	-5	-13	-5	0	-23
DONGGUANG	2616755.314	175783.145	34	19/2/01	-0.584759358	-5	-7	-1	0	-13
DONGSHI	2595468.323	163523.1866	34	19/2/01	-0.304889331	0	-4	-1	1	-4
ERLUN	2629865.287	190429.1488	34	19/2/01	-3.079097793	-1	-2	0	-1	-4
FENGAN	2631894.183	171859.1845	34	19/2/01	-1.621611763	1	-2	0	0	-1
FENGRONG	2632016.259	179785.1755	34	19/2/01	-0.912663549	-3	-1	-1	0	-5
GUANGFU	2626508.298	189084.0983	34	19/2/01	-1.495669058	-2	-4	-5	0	-11
HAIFENG	2629140.251	171150.1455	34	19/2/01	-1.280420219	0	0	0		0
HONGLUN	2620454.902	183487.9758	34	19/2/01	-0.455031274	-6	-9	-2	-1	-18
HUNAN	2649583.283	197073.457	34	19/2/01	0.880627851	-2	-5	-2	0	-9
HUWEI	2623606.307	192041.0685	34	19/2/01	-1.706311899	-1	-6	-1	-2	-10
JIANYANG	2614756.247	163506.2183	34	19/2/01	-1.902472391	1	-1	0		0
JIAXING	2616146.286	194875.0779	34	19/2/01	0.301745067	-4	-14	-5	0	-23
KECUO	2613831.288	182075.1868	34	19/2/01	-2.288260377	-4	-9	-3	0	-16
LONGYAN	2624184.907	179646.0845	34	19/2/01	-0.4915182	-1	-4	0	0	-5
LUNFENG_XIN	2624237.886	169449.4526	34	19/2/01	-2.176704929	1	0	1	-2	0
NANGUANG	2612049.839	170402.55	34	19/2/01	-1.0254055	-7	-4	0	0	-11
NEILIAO	2611723.343	184142.1816	34	19/2/01	-2.761514795	-3	-16	-4	0	-23
QIAOYI	2637964.787	196150.7076	34	19/2/01	0.909156881	-2	-2	0	3	-1
TANQIFENXIAO	2599940.938	176526.1885	34	19/2/01	-1.645134066	-7	-8	-1	2	-14
TUKU	2620611.258	187772.1347	34	19/2/01	-3.70681048	-3	-9	-6	2	-16
XIGANG	2639733.171	177634.1274	34	19/2/01	0.113932437	1	-2	1	1	1
XINGHUA	2643201.139	188364.0829	34	19/2/01	-1.100298567	-4	-4	3	-1	-6
XINJIE	2644119.881	179743.0076	34	19/2/01	-1.042616884	-1	0	0	1	0
XINPI	2598087.955	181888.9008	34	19/2/01	-2.146974676	-3	-8	1	0	-10
XINSHENG	2648279.218	188342.1606	34	19/2/01	0.528745312	-4	-3	-1	0	-8
XINXING	2626356.247	170721.1697	34	19/2/01	0.200519951	-2	0	0	0	-2
XIUTAN	2617397.242	183652.1189	34	19/2/01	0.21254386	-13	-9	-3	2	-23
XIZHOU	2638501.072	199069.9724	34	19/2/01	-2.414174236	-2	-1	-2	0	-5
YIWU	2604974.341	167842.2267	34	19/2/01	-3.189932653	-1	-11	-6	1	-17
YUANCHANG	2616803.264	179485.1921	34	19/2/01	-5.435752044	-1	-12	6	-5	-12
ZHENGMIN	2622974.25	189571.0837	34	19/2/01	-1.162489724	-4	-5	-4	-4	-17
ZHENNAN	2621720.322	202939.0328	34	19/2/01	-0.080376648	-1	-4	0	-3	-8
ZHUTANG	2639635.482	191944.0748	34	19/2/01	-2.291360831	-1	-2	-3	0	-6
ANHE	2602035.471	179539.2046	35	19/3/01	0.821207768	-2	-4	-3	-3	-12
ANNAN	2626430.829	173539.7929	35	19/3/01	-1.040958146	-1	-1	-2	1	-3
BEICHEN	2608228.949	178859.9588	35	19/3/01	0.95612127	-1	-3	-1	2	-3
CANLIN	2608157.277	173088.151	35	19/3/01	1.62559081	1	-3	-2	-2	-6
DONGGUANG	2616755.314	175783.145	35	19/3/01	0.537647346	0	0	0	-1	-1
DONGSHI	2595468.323	163523.1866	35	19/3/01	0.103634751	0	-5	-1	-1	-7
ERLUN	2629865.287	190429.1488	35	19/3/01	-2.165003999	0	-1	-1	0	-2
FENGAN	2631894.183	171859.1845	35	19/3/01	-1.843910428	-2	0	1	1	0
FENGRONG	2632016.259	179785.1755	35	19/3/01	-0.087858418	-2	-2	-1	-1	-6
GUANGFU	2626508.298	189084.0983	35	19/3/01	-2.935002515	1	-2	-1	-1	-3
HAIFENG	2629140.251	171150.1455	35	19/3/01	-0.702104035	1	-2	0		-1
HONGLUN	2620454.902	183487.9758	35	19/3/01	-0.776667677	0	-2	-2	0	-4
HUNAN	2649583.283	197073.457	35	19/3/01	1.129845623	0	2	0	-1	1
HUWEI	2623606.307	192041.0685	35	19/3/01	-0.120858423	0	0	-4	0	-4
JIANYANG	2614756.247	163506.2183	35	19/3/01	-5.351702292	1	0	0		1
JIAXING	2616146.286	194875.0779	35	19/3/01	0.538721273	0	-3	0	0	-3
KECUO	2613831.288	182075.1868	35	19/3/01	-4.457713479	1	3	1	2	7
LONGYAN	2624184.907	179646.0845	35	19/3/01	-0.763417124	-1	-5	-1	-1	-8
LUNFENG_XIN	2624237.886	169449.4526	35	19/3/01	-2.455645746	-2	0	-1	-1	-4
NANGUANG	2612049.839	170402.55	35	19/3/01	-0.271331808	-4	-3	0	-2	-9
NEILIAO	2611723.343	184142.1816	35	19/3/01	-4.715608146	2	4	-2	-3	1
QIAOYI	2637964.787	196150.7076	35	19/3/01	2.443681872	0.02995	0.7583	-1.47	1.638	0.956
TANQIFENXIAO	2599940.938	176526.1885	35	19/3/01	-1.053209832	2	-2	0	-2	-2
TUKU	2620611.258	187772.1347	35	19/3/01	-4.407749971	0	-2	-1	-1	-4
XIGANG	2639733.171	177634.1274	35	19/3/01	-0.756844789	0	0	-2	-1	-3
XINGHUA	2643201.139	188364.0829	35	19/3/01	-2.242682567	2	-2	0	-2	-2
XINJIE	2644119.881	179743.0076	35	19/3/01	0.211071845	1	0	-1	0	0
XINPI	2598087.955	181888.9008	35	19/3/01	-1.185506478	0	0	-1	0	-1
XINSHENG	2648279.218	188342.1606	35	19/3/01	1.190580029	2	1	1	-1	3
XINXING	2626356.247	170721.1697	35	19/3/01	0.10976208	1	-1	-1	0	-1
XIUTAN	2617397.242	183652.1189	35	19/3/01	0.720849453	0	-2	-2	-1	-5
XIZHOU	2638501.072	199069.9724	35	19/3/01	-2.167829033	0	0	1	0	1
YIWU	2604974.341	167842.2267	35	19/3/01	-6.356701945	2	-5	-4	-1	-8
YUANCHANG	2616803.264	179485.1921	35	19/3/01	-2.533238982	6	7	1	-4	10
ZHENGMIN	2622974.25	189571.0837	35	19/3/01	-0.577521976	-2	-2	1	0	-3
ZHENNAN	2621720.322	202939.0328	35	19/3/01	3.189153553	-1	0	-1	1	-1
ZHUTANG	2639635.482	191944.0748	35	19/3/01	-0.12592254	0	-1	0	0	-1
ANHE	2602035.471	179539.2046	36	19/4/01	1.185037774	1	-5	1	-1	-4
ANNAN	2626430.829	173539.7929	36	19/4/01	0.576947966	-3	-2	-1	-1	-7
BEICHEN	2608228.949	178859.9588	36	19/4/01	1.941672506	-1	-4	1	-3	-7
CANLIN	2608157.277	173088.151	36	19/4/01	0.73733308	0	-5	-2	1	-6
DONGGUANG	2616755.314	175783.145	36	19/4/01	1.139212889	-1	-6	-1	-1	-9
DONGSHI	2595468.323	163523.1866	36	19/4/01	-0.488406141	-1	-3	-2	2	-4
ERLUN	2629865.287	190429.1488	36	19/4/01	-2.075473993	0	-1	-2	1	-2
FENGAN	2631894.183	171859.1845	36	19/4/01	-2.752584408	-2	1	-4	-1	-6
FENGRONG	2632016.259	179785.1755	36	19/4/01	0.182889664	-1	-1	-2	0	-4
GUANGFU	2626508.298	189084.0983	36	19/4/01	-4.788719164	1	-2	0	0	-1
HAIFENG	2629140.251	171150.1455	36	19/4/01	-0.399026334	-2	-2	-1		-5
